Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Blazias,2014-03-11 19:58:09,00:00:36,,Dino Squad: Season 1: The Beginning (Episode 1),,Sony PS3,00:00:40,Not latest view,US (United States)
Blazias,2014-03-10 23:35:38,00:03:05,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Unmasked (Episode 18)",,Sony PS3,00:03:05,Not latest view,US (United States)
Blazias,2014-03-10 23:11:58,00:21:37,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Forest for the Trees (Episode 17)",,Sony PS3,00:21:37,00:21:37,US (United States)
Blazias,2014-03-10 22:50:17,00:21:35,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Bring Me the Head of Tatsurian the Unchained (Episode 16)",,Sony PS3,00:21:37,00:21:37,US (United States)
Blazias,2014-03-10 22:28:22,00:21:50,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Exchange Program (Episode 15)",,Sony PS3,00:21:52,00:21:52,US (United States)
Blazias,2014-03-10 21:26:03,00:19:50,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: The San Campion Triangle (Episode 14)",,Sony PS3,00:21:48,00:21:48,US (United States)
Blazias,2014-03-10 21:25:47,00:00:05,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Gargle, Gargle, Toil and Trouble (Episode 11)",,Sony PS3,00:00:07,00:00:07,US (United States)
Blazias,2014-03-10 21:23:07,00:02:26,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: The San Campion Triangle (Episode 14)",,Sony PS3,00:02:26,Not latest view,US (United States)
Blazias,2014-03-10 21:01:12,00:21:50,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Into the Void (Episode 13)",,Sony PS3,00:21:53,00:21:53,US (United States)
Blazias,2014-03-10 20:39:32,00:21:35,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Darkness on the Edge of Town (Episode 12)",,Sony PS3,00:21:37,00:21:37,US (United States)
Blazias,2014-03-10 20:27:04,00:12:21,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Gargle, Gargle, Toil and Trouble (Episode 11)",,Sony PS3,00:21:38,Not latest view,US (United States)
Blazias,2014-03-10 20:17:41,00:09:15,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Gargle, Gargle, Toil and Trouble (Episode 11)",,Sony PS3,00:09:17,Not latest view,US (United States)
Blazias,2014-03-10 19:55:57,00:21:36,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Extracurricular Activities (Episode 10)",,Sony PS3,00:21:39,00:21:39,US (United States)
Blazias,2014-03-10 19:34:17,00:21:34,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Mixed Vegetables (Episode 9)",,Sony PS3,00:21:37,00:21:37,US (United States)
Blazias,2014-03-10 19:12:12,00:22:01,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Rising Sun (Episode 8)",,Sony PS3,00:21:53,00:21:53,US (United States)
Blazias,2014-03-10 18:50:28,00:21:36,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Quest in Fire (Episode 7)",,Sony PS3,00:21:37,00:21:37,US (United States)
Blazias,2014-03-10 18:28:34,00:21:46,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: The King's Speech (Episode 6)",,Sony PS3,00:21:49,00:21:49,US (United States)
Blazias,2014-03-10 18:08:18,00:19:56,,Dino Squad: Season 2: The Trojan Dinosaur (Episode 13),,Sony PS3,00:20:42,00:20:42,US (United States)
Blazias,2014-03-10 17:48:09,00:20:03,,Dino Squad: Season 2: Perseverance (Episode 12),,Sony PS3,00:20:54,00:20:54,US (United States)
Blazias,2014-03-10 17:24:29,00:20:41,,"Dino Squad: Season 2: I Think I Can't, I Think I Can't (Episode 11)",,Sony PS3,00:20:41,00:20:41,US (United States)
Blazias,2014-03-10 00:16:32,00:19:58,,Dino Squad: Season 2: Scents and Scents Ability (Episode 10),,Sony PS3,00:20:44,00:20:44,US (United States)
Blazias,2014-03-09 23:40:43,00:19:58,,Dino Squad: Season 2: Howa Loa Can You Goa? (Episode 9),,Sony PS3,00:20:44,00:20:44,US (United States)
Blazias,2014-03-09 23:19:04,00:20:39,,Dino Squad: Season 2: One Percent Inspiration (Episode 8),,Sony PS3,00:20:44,00:20:44,US (United States)
Blazias,2014-03-09 01:19:49,00:21:36,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Caught in the Spotlight (Episode 5)",,Sony PS3,00:21:36,00:21:36,US (United States)
Blazias,2014-03-09 00:55:45,00:21:35,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Boosted (Episode 4)",,Sony PS3,00:21:35,00:21:35,US (United States)
Blazias,2014-03-09 00:34:05,00:21:33,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Boiling Point (Episode 3)",,Sony PS3,00:21:36,00:21:36,US (United States)
Blazias,2014-03-09 00:07:49,00:21:54,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: Cease Fire (Episode 2)",,Sony PS3,00:21:54,00:21:54,US (United States)
Blazias,2014-03-08 23:46:07,00:21:33,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 2: The Butterfly Effect (Episode 1)",,Sony PS3,00:21:37,00:21:37,US (United States)
Blazias,2014-03-08 23:25:24,00:20:33,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Rising, Part 2 (Episode 26)",,Sony PS3,00:21:37,Not latest view,US (United States)
Blazias,2014-03-08 23:03:47,00:21:33,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Rising, Part 1 (Episode 25)",,Sony PS3,00:21:36,Not latest view,US (United States)
Blazias,2014-03-08 22:42:07,00:21:34,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Betrayal (Episode 24)",,Sony PS3,00:21:37,Not latest view,US (United States)
Blazias,2014-03-08 22:20:13,00:21:46,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Heavenly Creatures (Episode 23)",,Sony PS3,00:21:52,Not latest view,US (United States)
Blazias,2014-03-08 21:37:30,00:21:04,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Unbareable Being of Lightness (Episode 22)",,Sony PS3,00:21:52,Not latest view,US (United States)
Blazias,2014-03-08 21:15:50,00:21:33,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Like Father, Like Son (Episode 21)",,Sony PS3,00:21:36,Not latest view,US (United States)
Blazias,2014-03-08 20:56:14,00:19:29,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Heart of Darkness, Part 2 (Episode 20)",,Sony PS3,00:21:40,Not latest view,US (United States)
Blazias,2014-03-08 20:34:31,00:21:39,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Heart of Darkness, Part 1 (Episode 19)",,Sony PS3,00:21:33,Not latest view,US (United States)
Blazias,2014-03-08 00:29:15,00:21:26,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Duel Hard (Episode 18)",,Sony PS3,00:21:26,Not latest view,US (United States)
Blazias,2014-03-07 23:51:38,00:21:46,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: A Light in the Darkness (Episode 17)",,Sony PS3,00:21:46,Not latest view,US (United States)
Blazias,2014-03-07 23:31:15,00:20:02,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Nature of Things, Part 2 (Episode 16)",,Sony PS3,00:21:36,Not latest view,US (United States)
Blazias,2014-03-07 23:09:37,00:21:34,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Nature of Things, Part 1 (Episode 15)",,Sony PS3,00:21:37,Not latest view,US (United States)
Blazias,2014-03-07 22:47:55,00:21:35,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Night Moves (Episode 14)",,Sony PS3,00:21:39,Not latest view,US (United States)
Blazias,2014-03-07 22:26:09,00:21:38,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Last of His Kind (Episode 13)",,Sony PS3,00:21:41,Not latest view,US (United States)
Blazias,2014-03-07 22:00:31,00:21:37,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Deep End, Part 2 (Episode 12)",,Sony PS3,00:21:37,Not latest view,US (United States)
Blazias,2014-03-07 01:22:21,00:00:16,,Digimon: Digital Monsters: Season 1: Home Away from Home (Episode 21),,Sony PS3,00:01:46,Not latest view,US (United States)
Blazias,2014-03-07 00:41:25,00:20:10,,Digimon: Digital Monsters: Season 1: The Earthquake of MetalGreymon (Episode 20),,Sony PS3,00:20:08,Not latest view,US (United States)
Blazias,2014-03-07 00:22:21,00:18:56,,Digimon: Digital Monsters: Season 1: The Prisoner of the Pyramid (Episode 19),,Sony PS3,00:20:04,Not latest view,US (United States)
Blazias,2014-03-07 00:03:40,00:18:36,,Digimon: Digital Monsters: Season 1: The Piximon Cometh (Episode 18),,Sony PS3,00:20:07,Not latest view,US (United States)
Blazias,2014-03-06 23:35:30,00:18:33,,Digimon: Digital Monsters: Season 1: The Crest of Sincerity (Episode 17),,Sony PS3,00:20:03,Not latest view,US (United States)
Blazias,2014-03-06 23:10:40,00:18:33,,Digimon: Digital Monsters: Season 1: The Arrival of SkullGreymon (Episode 16),,Sony PS3,00:20:03,Not latest view,US (United States)
Blazias,2014-03-06 22:52:03,00:18:33,,Digimon: Digital Monsters: Season 1: The Dark Network of Etemon (Episode 15),,Sony PS3,00:20:03,Not latest view,US (United States)
Blazias,2014-03-06 22:33:25,00:18:34,,Digimon: Digital Monsters: Season 1: Depature for a New Continent (Episode 14),,Sony PS3,00:20:04,Not latest view,US (United States)
Blazias,2014-03-06 22:14:49,00:18:32,,Digimon: Digital Monsters: Season 1: The Legend of the DigiDestined (Episode 13),,Sony PS3,00:20:02,Not latest view,US (United States)
Blazias,2014-03-06 21:56:10,00:18:32,,Digimon: Digital Monsters: Season 1: DigiBaby Boom (Episode 12),,Sony PS3,00:20:02,Not latest view,US (United States)
Blazias,2014-03-06 21:31:06,00:18:49,,Digimon: Digital Monsters: Season 1: The Dancing Digimon (Episode 11),,Sony PS3,00:20:19,Not latest view,US (United States)
Blazias,2014-03-06 21:17:15,00:11:44,,Digimon: Digital Monsters: Season 1: A Clue from the Digi-Past (Episode 10),,Sony PS3,00:20:03,Not latest view,US (United States)
Blazias,2014-03-06 01:00:33,00:06:49,,Digimon: Digital Monsters: Season 1: A Clue from the Digi-Past (Episode 10),,Sony PS3,00:08:19,Not latest view,US (United States)
Blazias,2014-03-06 00:41:41,00:18:48,,Digimon: Digital Monsters: Season 1: Subzero Ice Punch! (Episode 9),,Sony PS3,00:20:18,Not latest view,US (United States)
Blazias,2014-03-06 00:22:50,00:18:48,,Digimon: Digital Monsters: Season 1: Evil Shows His Face (Episode 8),,Sony PS3,00:20:18,Not latest view,US (United States)
Blazias,2014-03-06 00:04:10,00:18:36,,Digimon: Digital Monsters: Season 1: Ikkakumon's Harpoon Torpedo (Episode 7),,Sony PS3,00:20:06,Not latest view,US (United States)
Blazias,2014-03-05 23:45:25,00:18:40,,Digimon: Digital Monsters: Season 1: Togemon in Toy Town (Episode 6),,Sony PS3,00:20:11,Not latest view,US (United States)
Blazias,2014-03-05 23:26:04,00:19:15,,Digimon: Digital Monsters: Season 1: Kabuterimon's Electro Shocker (Episode 5),,Sony PS3,00:20:10,Not latest view,US (United States)
Blazias,2014-03-05 23:05:36,00:18:48,,Digimon: Digital Monsters: Season 1: Biyomon Gets Firepower (Episode 4),,Sony PS3,00:20:18,Not latest view,US (United States)
Blazias,2014-03-05 22:41:29,00:20:11,,Digimon: Digital Monsters: Season 1: Garurumon (Episode 3),,Sony PS3,00:20:11,Not latest view,US (United States)
Blazias,2014-03-05 21:30:09,00:13:27,,Digimon Adventure: Season 2: The Enemy Is MetalGreymon (Episode 10),,Sony PS3,00:13:27,Not latest view,US (United States)
Blazias,2014-03-03 20:30:09,00:19:54,,Dino Squad: Season 2: Easy Riders and Raging Dinos (Episode 7),,Sony PS3,00:20:42,00:20:42,US (United States)
Blazias,2014-03-03 20:08:35,00:19:56,,Dino Squad: Season 2: Never Judge a Dinosaur by Its Cover (Episode 6),,Sony PS3,00:20:42,00:20:42,US (United States)
Blazias,2014-03-03 19:48:36,00:19:52,,Dino Squad: Season 2: Fire and Ice (Episode 5),,Sony PS3,00:20:42,00:20:42,US (United States)
Blazias,2014-03-03 19:39:46,00:08:43,,Dino Squad: Season 2: Wannabe (Episode 4),,Sony PS3,00:20:45,00:20:45,US (United States)
Blazias,2014-03-03 19:27:31,00:12:03,,Dino Squad: Season 2: Wannabe (Episode 4),,Sony PS3,00:12:03,Not latest view,US (United States)
Blazias,2014-03-03 18:45:09,00:18:34,,Digimon: Digital Monsters: Season 1: The Birth of Greymon (Episode 2),,Sony PS3,00:20:04,Not latest view,US (United States)
Blazias,2014-03-03 18:41:49,00:03:16,,Digimon: Digital Monsters: Season 1: And So It Begins.. (Episode 1),,Sony PS3,00:20:35,Not latest view,US (United States)
Blazias,2014-03-03 18:29:16,00:08:50,,Digimon: Digital Monsters: Season 1: And So It Begins.. (Episode 1),,Sony PS3,00:17:20,Not latest view,US (United States)
Blazias,2014-03-03 18:27:28,00:00:01,,Digimon: Digital Monsters: Season 1: And So It Begins.. (Episode 1),,Sony PS3,00:08:32,Not latest view,US (United States)
Blazias,2014-03-03 18:18:48,00:08:31,,Digimon: Digital Monsters: Season 1: And So It Begins.. (Episode 1),,Sony PS3,00:08:31,Not latest view,US (United States)
Blazias,2014-03-03 17:56:43,00:21:32,,Ruby Gloom: Season 1: Iris Springs Eternal (Episode 5),,Sony PS3,00:22:09,00:22:09,US (United States)
Blazias,2014-03-03 17:35:28,00:21:09,,Ruby Gloom: Season 1: Missing Buns (Episode 4),,Sony PS3,00:22:07,00:22:07,US (United States)
Blazias,2014-03-03 17:12:58,00:21:10,,Ruby Gloom: Season 1: Doom with a View (Episode 3),,Sony PS3,00:22:09,00:22:09,US (United States)
Blazias,2014-03-03 16:48:35,00:21:38,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Deep End, Part 1 (Episode 11)",,Sony PS3,00:21:38,Not latest view,US (United States)
Blazias,2014-03-03 16:26:53,00:21:37,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Siphon (Episode 10)",,Sony PS3,00:21:40,Not latest view,US (United States)
Blazias,2014-03-03 16:00:13,00:21:37,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Taken (Episode 9)",,Sony PS3,00:21:37,Not latest view,US (United States)
Blazias,2014-03-03 15:38:19,00:21:48,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Shaw K'Naw (Episode 8)",,Sony PS3,00:21:51,Not latest view,US (United States)
Blazias,2014-03-03 15:17:46,00:20:26,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Into the Fire, Part 2 (Episode 7)",,Sony PS3,00:21:52,Not latest view,US (United States)
Blazias,2014-03-03 14:55:51,00:21:50,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Into the Fire, Part 1 (Episode 6)",,Sony PS3,00:21:50,Not latest view,US (United States)
Blazias,2014-03-03 14:29:17,00:21:50,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Hunted (Episode 5)",,Sony PS3,00:21:50,Not latest view,US (United States)
Blazias,2014-03-03 14:05:04,00:21:54,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: Om Nom Nom (Episode 4)",,Sony PS3,00:21:54,Not latest view,US (United States)
Blazias,2014-03-03 13:40:33,00:20:50,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Natural, Part 3 (Episode 3)",,Sony PS3,00:21:52,Not latest view,US (United States)
Blazias,2014-03-03 13:19:51,00:20:40,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Natural, Part 2 (Episode 2)",,Sony PS3,00:21:35,Not latest view,US (United States)
Blazias,2014-03-03 12:58:04,00:21:40,,"Kaijudo: Rise of the Duel Masters, Way of the Creature: Season 1: The Natural, Part 1 (Episode 1)",,Sony PS3,00:21:40,Not latest view,US (United States)
Blazias,2014-03-03 01:37:45,00:20:51,,Fairy Tail: Season 1: Fantasia (Episode 48),,Sony PS3,00:22:53,Not latest view,US (United States)
Blazias,2014-03-03 01:29:44,00:07:58,,Fairy Tail: Season 1: Triple Dragons (Episode 47),,Sony PS3,00:22:53,Not latest view,US (United States)
Blazias,2014-03-03 01:16:40,00:12:51,,Fairy Tail: Season 1: Triple Dragons (Episode 47),,Sony PS3,00:14:57,Not latest view,US (United States)
Blazias,2014-03-03 01:03:02,00:13:34,,Fairy Tail: Season 1: Clash at Kardia Cathedral! (Episode 46),,Sony PS3,00:22:54,Not latest view,US (United States)
Blazias,2014-03-03 00:09:22,00:10:42,,Fairy Tail: Season 1: Clash at Kardia Cathedral! (Episode 46),,Sony PS3,00:09:22,Not latest view,US (United States)
Blazias,2014-03-02 23:48:13,00:21:04,,Fairy Tail: Season 1: Advent of Satan (Episode 45),,Sony PS3,00:22:53,Not latest view,US (United States)
Blazias,2014-03-02 23:27:28,00:20:30,,Fairy Tail: Season 1: Thunder Palace (Episode 44),,Sony PS3,00:22:36,Not latest view,US (United States)
Blazias,2014-03-02 23:06:54,00:20:30,,Fairy Tail: Season 1: Defeat Your Friends to Save Your Friends (Episode 43),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2014-03-02 22:46:09,00:20:40,,Fairy Tail: Season 1: Battle of Fairy Tail (Episode 42),,Sony PS3,00:22:52,Not latest view,US (United States)
Blazias,2014-03-02 22:25:44,00:20:22,,Fairy Tail: Season 1: Home (Episode 41),,Sony PS3,00:22:37,Not latest view,US (United States)
Blazias,2014-03-02 22:05:14,00:20:25,,Fairy Tail: Season 1: Titania Falls (Episode 40),,Sony PS3,00:22:35,Not latest view,US (United States)
Blazias,2014-03-02 19:32:47,00:00:02,,Fairy Tail: Season 1: Titania Falls (Episode 40),,Sony PS3,00:02:12,Not latest view,US (United States)
Blazias,2014-03-02 19:09:49,00:20:48,,Fairy Tail: Season 1: Give Our Prayers to the Sacred Light (Episode 39),,Sony PS3,00:22:36,Not latest view,US (United States)
Blazias,2014-03-02 19:09:07,00:00:27,,Fairy Tail: Season 1: Destiny (Episode 38),,Sony PS3,00:22:33,Not latest view,US (United States)
Blazias,2014-03-02 19:08:59,00:00:03,,Fairy Tail: Season 1: Destiny (Episode 38),,Sony PS3,00:22:36,Not latest view,US (United States)
Blazias,2014-03-02 18:44:34,00:20:38,,Fairy Tail: Season 1: Destiny (Episode 38),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2014-03-02 18:21:30,00:22:47,,Fairy Tail: Season 1: Armor of the Heart (Episode 37),,Sony PS3,00:22:44,Not latest view,US (United States)
Blazias,2014-03-02 17:33:57,00:24:53,,Fairy Tail: Season 1: Heaven's Game (Episode 36),,Sony PS3,00:24:33,Not latest view,US (United States)
Blazias,2014-03-02 17:10:31,00:22:45,,Fairy Tail: Season 1: Voice of Darkness (Episode 35),,Sony PS3,00:22:45,Not latest view,US (United States)
Blazias,2014-03-02 16:50:00,00:20:28,,Fairy Tail: Season 1: Jellal (Episode 34),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2014-03-02 16:29:28,00:20:29,,Fairy Tail: Season 1: The Tower of Heaven (Episode 33),,Sony PS3,00:22:37,Not latest view,US (United States)
Blazias,2014-03-02 16:06:57,00:22:27,,Fairy Tail: Season 1: Celestial Spirit King (Episode 32),,Sony PS3,00:22:35,Not latest view,US (United States)
Blazias,2014-03-02 16:06:35,00:00:11,,Fairy Tail: Season 1: Celestial Spirit King (Episode 32),,Sony PS3,00:00:10,Not latest view,US (United States)
Blazias,2014-03-02 15:43:20,00:22:56,,Fairy Tail: Season 1: A Star Removed from the Sky (Episode 31),,Sony PS3,00:22:37,Not latest view,US (United States)
Blazias,2014-03-02 15:41:23,00:01:53,,Fairy Tail: Season 1: Next Generation (Episode 30),,Sony PS3,00:24:33,Not latest view,US (United States)
Blazias,2014-03-02 15:40:31,00:00:05,,Fairy Tail: Season 1: Next Generation (Episode 30),,Sony PS3,00:22:41,Not latest view,US (United States)
Blazias,2014-03-02 15:40:10,00:00:14,,Fairy Tail: Season 1: Next Generation (Episode 30),,Sony PS3,00:22:48,Not latest view,US (United States)
Blazias,2014-03-02 03:20:39,00:20:46,,Fairy Tail: Season 1: Next Generation (Episode 30),,Sony PS3,00:22:35,Not latest view,US (United States)
Blazias,2014-03-02 02:57:47,00:22:42,,Fairy Tail: Season 1: My Resolve (Episode 29),,Sony PS3,00:22:35,Not latest view,US (United States)
Blazias,2014-03-02 02:39:06,00:18:35,,Fairy Tail: Season 1: Fairy Law (Episode 28),,Sony PS3,00:22:52,Not latest view,US (United States)
Blazias,2014-03-02 00:23:58,00:02:11,,Fairy Tail: Season 1: Fairy Law (Episode 28),,Sony PS3,00:04:17,Not latest view,US (United States)
Blazias,2014-03-02 00:02:34,00:20:41,,Fairy Tail: Season 1: The Two Dragon Slayers (Episode 27),,Sony PS3,00:22:39,Not latest view,US (United States)
Blazias,2014-03-02 00:02:24,00:00:05,,Fairy Tail: Season 1: Wings of Flame (Episode 26),,Sony PS3,00:22:36,Not latest view,US (United States)
Blazias,2014-03-01 16:29:21,00:20:27,,Fairy Tail: Season 1: Wings of Flame (Episode 26),,Sony PS3,00:22:33,Not latest view,US (United States)
Blazias,2014-03-01 16:00:03,00:26:11,,Wild Kratts: Season 1: Falcon City (Episode 21),,Sony PS3,00:26:07,00:26:07,US (United States)
Blazias,2014-03-01 15:49:15,00:10:41,,Wild Kratts: Season 1: The Blue and the Gray (Episode 20),,Sony PS3,00:26:06,00:26:06,US (United States)
Blazias,2014-03-01 03:43:47,00:15:21,,Wild Kratts: Season 1: The Blue and the Gray (Episode 20),,Sony PS3,00:15:25,Not latest view,US (United States)
Blazias,2014-03-01 03:17:36,00:26:05,,Wild Kratts: Season 1: Kickin' It with the Roos (Episode 19),,Sony PS3,00:26:15,00:26:15,US (United States)
Blazias,2014-03-01 03:11:48,00:04:43,,Wild Kratts: Season 1: Let the Rhinos Roll! (Episode 18),,Sony PS3,00:26:08,00:26:08,US (United States)
Blazias,2014-02-27 22:03:04,00:21:23,,Wild Kratts: Season 1: Let the Rhinos Roll! (Episode 18),,Sony PS3,00:21:27,Not latest view,US (United States)
Blazias,2014-02-27 21:35:26,00:25:59,,Wild Kratts: Season 1: Elephant in the Room (Episode 17),,Sony PS3,00:25:59,00:25:59,US (United States)
Blazias,2014-02-27 21:09:18,00:26:03,,Wild Kratts: Season 1: Walk on the Wetside (Episode 16),,Sony PS3,00:26:06,00:26:06,US (United States)
Blazias,2014-02-27 01:34:13,00:26:16,,Wild Kratts: Season 1: Octopus Wildkratticus (Episode 15),,Sony PS3,00:26:03,00:26:03,US (United States)
Blazias,2014-02-27 01:23:31,00:10:36,,Wild Kratts: Season 1: Tazzy Chris (Episode 14),,Sony PS3,00:26:13,00:26:13,US (United States)
Blazias,2014-02-27 01:21:13,00:02:14,,Wild Kratts: Season 1: Tazzy Chris (Episode 14),,Sony PS3,00:15:38,Not latest view,US (United States)
Blazias,2014-02-27 01:07:38,00:13:21,,Wild Kratts: Season 1: Tazzy Chris (Episode 14),,Sony PS3,00:13:25,Not latest view,US (United States)
Blazias,2014-02-27 00:40:38,00:25:50,,Wild Kratts: Season 1: Mystery of the Weird Looking Walrus (Episode 13),,Sony PS3,00:25:50,00:25:50,US (United States)
Blazias,2014-02-27 00:11:32,00:26:33,,Wild Kratts: Season 1: Fireflies (Episode 12),,Sony PS3,00:26:07,00:26:07,US (United States)
Blazias,2014-02-27 00:10:24,00:00:06,,Wild Kratts: Season 1: Fireflies (Episode 12),,Sony PS3,00:00:10,Not latest view,US (United States)
Blazias,2014-02-26 23:44:03,00:26:15,,Wild Kratts: Season 1: Bass Class (Episode 11),,Sony PS3,00:26:21,00:26:21,US (United States)
Blazias,2014-02-26 23:02:54,00:26:17,,Wild Kratts: Season 1: Honey Seekers (Episode 10),,Sony PS3,00:26:21,00:26:21,US (United States)
Blazias,2014-02-26 22:32:28,00:18:56,,Wild Kratts: Season 1: Voyage of the Butterflier XT (Episode 9),,Sony PS3,00:26:20,00:26:20,US (United States)
Blazias,2014-02-26 22:31:59,00:00:01,,Fairy Tail: Season 1: Wings of Flame (Episode 26),,Sony PS3,00:02:07,Not latest view,US (United States)
Blazias,2014-02-26 22:11:10,00:20:45,,Fairy Tail: Season 1: A Flower Blooms in the Rain (Episode 25),,Sony PS3,00:22:51,Not latest view,US (United States)
Blazias,2014-02-26 21:50:15,00:20:52,,Fairy Tail: Season 1: To Keep from Seeing Those Tears (Episode 24),,Sony PS3,00:22:52,Not latest view,US (United States)
Blazias,2014-02-26 21:35:55,00:11:35,,Fairy Tail: Season 1: 15 Minutes (Episode 23),,Sony PS3,00:22:51,Not latest view,US (United States)
Blazias,2014-02-26 21:26:13,00:09:11,,Fairy Tail: Season 1: 15 Minutes (Episode 23),,Sony PS3,00:11:18,Not latest view,US (United States)
Blazias,2014-02-26 21:11:52,00:12:42,,Fairy Tail: Season 1: Lucy Heartfilia (Episode 22),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2014-02-25 21:24:00,00:09:57,,Fairy Tail: Season 1: Lucy Heartfilia (Episode 22),,Sony PS3,00:09:54,Not latest view,US (United States)
Blazias,2014-02-25 21:19:22,00:02:33,,Fairy Tail: Season 1: The Phantom Lord (Episode 21),,Sony PS3,00:22:34,Not latest view,US (United States)
Blazias,2014-02-25 21:01:28,00:17:47,,Fairy Tail: Season 1: The Phantom Lord (Episode 21),,Sony PS3,00:20:01,Not latest view,US (United States)
Blazias,2014-02-25 21:00:49,00:00:25,,Fairy Tail: Season 1: Natsu and the Dragon Egg (Episode 20),,Sony PS3,00:22:10,Not latest view,US (United States)
Blazias,2014-02-23 16:50:42,00:07:22,,Wild Kratts: Season 1: Voyage of the Butterflier XT (Episode 9),,Sony PS3,00:07:26,Not latest view,US (United States)
Blazias,2014-02-23 16:07:24,00:26:18,,Wild Kratts: Season 1: Build It Beaver (Episode 8),,Sony PS3,00:26:06,00:26:06,US (United States)
Blazias,2014-02-23 15:56:50,00:10:17,,Wild Kratts: Season 1: Polar Bears Don't Dance (Episode 7),,Sony PS3,00:26:04,00:26:04,US (United States)
Blazias,2014-02-23 15:15:11,00:15:45,,Wild Kratts: Season 1: Polar Bears Don't Dance (Episode 7),,Sony PS3,00:15:49,Not latest view,US (United States)
Blazias,2014-02-23 14:46:00,00:26:10,,Wild Kratts: Season 1: Platypus Café (Episode 6),,Sony PS3,00:26:10,00:26:10,US (United States)
Blazias,2014-02-22 18:44:08,00:08:25,,Twisted Whiskers: Season 1: Highwire High Jinks / Fish Market Frenzy (Episode 1),,Sony PS3,00:13:05,00:13:05,US (United States)
Blazias,2014-02-22 18:32:43,00:10:35,,The Super Mario Bros. Super Show!: Club Mario: The Bird! The Bird! (Episode 1),,Sony PS3,00:10:38,00:10:38,US (United States)
Blazias,2014-02-22 17:03:03,00:26:04,,Wild Kratts: Season 1: Mystery of the Squirmy Wormy (Episode 5),,Sony PS3,00:26:04,Not latest view,US (United States)
Blazias,2014-02-22 16:05:14,00:24:02,,Wild Kratts: Season 1: Flight of the Draco (Episode 4),,Sony PS3,00:24:02,Not latest view,US (United States)
